tconst,averageRating,numVotes
tt2718492,7.4,60705
tt2718538,6.3,529
tt2718868,7.9,22
tt2719024,6.3,43
tt2719032,3.7,28
tt2719660,6.5,280
tt2719752,3.4,69
tt2719760,6.6,116
tt2719770,5.4,22
tt2719796,5.5,447
tt2719848,7.1,232434
tt2719868,5.6,1125
tt2719978,6.4,20
tt2720680,6.7,43201
tt2720726,3.8,572
tt2720764,5.5,215
tt2720826,5.7,8804
tt2720892,6.1,194
tt2720908,6.6,55
tt2720980,2.9,111
tt2721152,2.8,699
tt2721624,4.6,271
tt2721712,6.2,1344
tt2721758,7.6,22
tt2721898,5.4,44
tt2722106,7.3,27
tt2722326,6.1,93
tt2722504,5.8,1267
tt2722786,4.4,367
tt2723138,6.5,369
tt2723176,4.5,1230
tt2723240,7.0,2200
tt2723334,5.8,29
tt2723358,4.8,59
tt2723576,5.1,871
tt2723828,8.8,22
tt2724236,5.6,1952
tt27244850,9.3,15
tt2724514,7.2,29
tt2724532,5.8,5099
tt2724608,5.8,30
tt2724790,7.0,137
tt27250496,6.8,43
tt2725076,5.9,4520
tt2725432,6.4,23
tt2725744,8.0,24
tt2725962,6.9,24599
tt27262156,7.9,7
tt2726270,4.7,2030
tt2726430,7.3,12
tt2726536,6.2,17
tt2726552,5.3,8612
tt2726560,7.0,88857
tt2726688,4.4,51
tt2727028,5.0,3069
tt2727296,6.6,238
tt2727318,7.1,23
tt2727322,6.3,239
tt2727732,5.9,86
tt2728286,6.7,57
tt2728318,5.5,16
tt2728784,3.7,1234
tt2728870,6.0,65
tt2728984,4.9,362
tt2728986,7.8,11
tt2729236,5.6,77
tt2729818,7.3,409
tt2729876,6.2,43
tt2730134,6.9,21
tt2731254,4.2,156
tt2731308,4.8,194
tt2731868,7.5,92
tt2731970,3.7,393
tt2732080,8.2,26
tt2732140,5.4,225
tt2732210,4.3,264
tt2732286,5.5,329
tt2732388,5.9,14
tt2732666,6.3,65
tt2733258,5.9,4358
tt2734006,6.5,33
tt2734110,3.5,183
tt2734498,5.5,63
tt2734554,3.0,60
tt2734566,6.6,3511
tt2734568,4.9,183
tt2734790,4.6,167
tt2734800,7.9,20
tt2734806,7.2,16
tt2734854,5.4,206
tt2734938,5.9,141
tt2734974,4.6,146
tt2735292,3.2,981
tt2735362,3.8,33
tt2735480,5.5,159
tt27358770,3.4,41
tt2735996,6.1,1637
tt2736032,5.0,176
tt2736074,6.2,345
tt2736254,4.1,871
tt2736728,6.2,47
tt2736822,6.7,99
tt2736858,4.2,289
tt2737050,7.3,50539
tt2737304,6.6,386325
tt2737902,6.1,33
tt2737926,4.7,3429
tt2738050,6.7,639
tt2738706,5.5,159
tt2739012,4.7,224
tt2739032,5.9,25
tt2739140,8.4,9
tt2739306,6.6,127
tt2739338,6.3,2682
tt2739792,4.8,34
tt2739854,7.9,21
tt2739884,5.0,863
tt2740452,8.4,18
tt2740538,3.1,1112
tt2740892,7.1,13
tt2741090,6.1,215
tt2741564,4.9,877
tt2741624,6.3,684
tt2741626,6.7,29
tt2741806,7.3,7111
tt2742242,4.9,25
tt27450445,7.9,18
tt2745684,6.1,417
tt2746176,7.2,2172
tt2746200,6.4,333
tt2746232,6.9,14
tt2746284,8.0,63
tt2746496,8.2,6
tt2746538,5.1,23
tt2746728,5.3,85
tt2747766,2.8,234
tt2747786,6.2,411
tt2747908,4.0,257
tt2747974,6.1,37
tt2748630,5.7,21
tt2749034,7.5,18
tt2749258,5.0,94
tt2749282,6.3,1678
tt2749296,7.3,10477
tt2749334,5.5,85
tt2750288,5.0,298
tt2750546,6.1,85
tt2750632,5.4,143
tt2750746,7.3,56
tt2750834,6.5,57
tt2750910,5.0,11
tt2751140,2.8,818
tt2751310,5.6,5677
tt2751390,6.0,1368
tt2751576,6.1,1073
tt2752076,4.6,88
tt2752200,6.7,38282
tt2752246,6.3,33
tt27525206,2.3,6
tt2752584,4.8,261
tt2752688,6.6,10966
tt2752736,5.2,455
tt2752758,4.2,17806
tt2752772,5.3,60582
tt2752860,7.4,37
tt2753288,6.5,423
tt2753940,3.8,23
tt2754340,6.7,13
tt27547850,5.3,30
tt2754800,6.6,147
tt2754854,5.1,474
tt27553313,6.3,14
tt2755438,7.5,9
tt27554856,6.3,62
tt2755622,3.7,97
tt2756032,7.0,43523
tt2756188,6.4,34
tt2756644,2.9,73
tt2756880,6.0,34
tt2756910,5.6,375
tt27572047,4.8,27
tt2757592,2.1,280
tt27579598,6.1,21
tt2758296,5.5,61
tt2758408,8.0,32
tt2758878,5.9,18
tt2758880,8.0,55579
tt2758890,5.6,4010
tt2758904,5.6,8276
tt27590592,7.8,15
tt2759066,5.4,123
tt2759302,7.1,172
tt2759338,3.7,369
tt2759362,7.1,13
tt2759548,5.6,381
tt2759988,7.7,8
tt2760020,5.1,79
tt2760202,5.7,191
tt2760634,6.2,3619
tt2760800,6.8,30
tt2761534,7.6,37
tt2762038,5.3,14
tt2762040,3.5,20
tt2762056,8.0,45
tt2762122,6.4,997
tt2762334,5.1,9793
tt2762490,5.8,14
tt2762506,7.3,30696
tt2762662,5.3,913
tt2762738,4.2,854
tt2762772,3.8,834
tt2762788,9.2,15
tt2763304,7.2,132965
tt2763746,6.2,709
tt2763764,6.3,774
tt2764784,7.3,20667
tt2764834,3.0,51
tt2764996,6.2,50
tt2765340,6.4,2301
tt2765692,8.4,47
tt2765978,6.6,10
tt2766004,7.3,324
tt2766104,5.4,1224
tt2766268,5.5,1419
tt2766790,4.3,517
tt2766804,4.3,114
tt27671932,8.8,6
tt2767352,7.3,19
tt2767354,7.3,1386
tt2767380,6.0,15
tt2767440,2.9,169
tt27674737,8.4,6
tt2767766,6.2,30
tt2767776,8.1,12
tt2767880,5.0,142
tt2767948,6.2,3674
tt2767992,6.5,226
tt2768046,6.1,52
tt2768052,8.1,45
tt2768084,7.0,1201
tt2768300,6.6,13
tt2768444,6.5,1076
tt2768486,6.2,171
tt27688511,6.5,10
tt2768874,3.4,138
tt2769158,3.6,487
tt2769184,4.3,3008
tt2769454,6.5,628
tt2769464,7.5,14
tt2769828,4.1,2228
tt2770026,6.0,144
tt2770290,6.6,144
tt2770484,6.5,46
tt2770694,6.1,41
tt2771200,7.1,334592
tt2771206,7.5,16
tt2771280,6.3,81
tt2771372,6.7,54666
tt2771398,2.1,104
tt2771506,5.4,221
tt2771512,5.1,43
tt2771800,6.3,6497
tt2771824,5.5,35
tt2771932,4.1,346
tt2771986,3.6,153
tt2772092,4.5,3561
tt27722312,5.8,6
tt2772276,6.2,15
tt27727400,3.9,217
tt2772762,6.0,160
tt2772984,7.4,80
tt27729859,2.5,14
tt2772996,4.3,13
tt2773382,7.1,36
tt2773768,6.5,212
tt2773822,5.2,19
tt2773898,5.3,547
tt2774120,7.4,16
tt2776074,6.1,1838
tt2776106,6.3,3231
tt2776256,5.1,23
tt2776344,7.2,6511
tt2776354,5.2,481
tt2776412,6.9,176
tt2776514,6.1,20
tt2776704,4.4,930
tt2776800,8.3,8
tt2776812,7.3,14
tt2776878,6.6,15622
tt2776882,6.3,370
tt2777190,6.7,23
tt2777420,6.4,155
tt2778268,4.5,71
tt2778334,7.8,19
tt2778380,8.4,16
tt2779050,6.3,77
tt2779730,3.5,112
tt2779910,6.4,182
tt2779932,4.0,202
tt2780094,2.8,27
tt2780216,4.9,133
tt2780290,5.4,49
tt27803929,1.5,25
tt2780588,2.4,225
tt2780610,6.4,225
tt2780766,6.7,21
tt2780998,6.8,67
tt2781010,6.4,18
tt2781254,2.7,245
tt2781406,5.1,303
tt2781414,2.7,147
tt2781516,5.6,7584
tt2781612,4.5,131
tt2781832,5.8,10023
tt2781920,6.2,53
tt2782232,5.0,641
tt2782692,6.9,5470
tt2782694,3.1,35
tt2782834,5.2,1192
tt2782844,5.5,3944
tt2782868,6.3,659
tt2782880,7.4,7
tt2783020,4.8,2270
tt2783156,5.8,200
tt2783862,3.3,1025
tt2783910,6.4,329
tt2783926,5.6,223
tt2784020,5.3,136
tt2784036,5.6,508
tt2784112,7.2,21
tt2784134,2.7,2065
tt2784274,6.8,24
tt2784512,4.8,20508
tt2784678,6.4,27647
tt2784936,5.9,13563
tt2785032,7.0,27780
tt2785162,3.1,218
tt2785288,7.0,5356
tt2785464,4.3,322
tt2786098,5.1,22
tt2786266,4.5,42
tt2786780,4.2,574
tt2787052,8.6,23
tt2787224,8.7,16
tt2787302,5.9,4996
tt2787556,5.6,27
tt2787570,6.4,1426
tt2787874,4.0,242
tt2787908,2.9,133
tt2788228,5.7,249
tt2788512,3.6,445
tt2788556,6.4,6871
tt2788710,6.5,354705
tt2788716,5.9,19648
tt2788732,6.7,61675
tt2789014,3.2,291
tt27895676,5.6,5
tt2789926,5.3,280
tt2790000,5.5,194
tt2790182,4.2,710
tt2790236,6.1,1599
tt2790302,4.6,135
tt2791026,3.9,581
tt2791290,3.3,39
tt2791334,6.1,61
tt2793432,6.4,62
tt2793490,6.0,22338
tt2793930,7.1,3684
tt2794560,3.3,107
tt2794684,2.8,746
tt2795414,3.7,371
tt2795848,5.9,997
tt2796430,6.5,69
tt2796462,4.7,133
tt2796678,4.5,1229
tt2796688,7.2,66
tt2797106,7.5,1461
tt2797190,2.9,319
tt2797242,6.6,5762
tt2797352,4.2,216
tt2797642,3.9,163
tt2797926,8.1,84
tt2798170,6.2,765
tt2798182,9.4,18
tt2798456,4.6,2011
tt2798472,4.8,60
tt2798586,4.3,8
tt2798680,2.7,654
tt2798920,6.8,361574
tt2799040,5.6,343
tt2799116,5.6,97
tt2799166,4.6,27250
tt2799596,6.6,314
tt27996661,8.8,152
tt2799884,7.1,115
tt2799904,6.0,10
tt2800008,4.9,10
tt2800038,4.3,3890
tt2800240,7.0,45448
tt2800302,6.7,17
tt2800318,6.4,38
tt2800340,6.3,4891
tt2800356,4.5,201
tt2800400,5.9,521
tt2800448,5.2,27
tt2800784,4.8,304
tt2801736,6.9,182
tt2801746,7.2,5703
tt2802136,5.5,16535
tt2802144,7.7,716195
tt2802154,7.6,56914
tt2802160,6.8,17
tt2802172,5.7,82
tt2802196,5.4,17
tt2802312,3.2,11
tt2802496,5.9,238
tt2802610,5.2,18
tt2803030,5.2,23
tt2803502,5.2,32
tt2803854,4.0,473
tt2803920,8.3,26
tt2803940,3.7,3821
tt2804994,5.6,60
tt2805110,5.6,59
tt2805254,6.1,110
tt2805316,8.6,13
tt2805676,3.9,1498
tt2805814,5.7,158
tt2806362,4.6,160
tt2806386,5.7,175
tt2806390,5.8,759
tt2806688,4.6,13
tt2806790,6.4,12
tt2806988,5.3,54
tt2807024,7.2,23
tt2807492,4.9,128
tt2807580,6.7,79
tt2807586,7.4,8
tt2807624,6.8,1703
tt2808030,3.9,35
tt2808680,5.6,602
tt28089272,7.8,16
tt2808964,8.4,23
tt2808986,6.4,3647
tt28102466,7.2,28
tt2810286,3.2,11
tt2811690,3.2,522
tt28117438,4.5,58
tt2811878,5.6,1739
tt2813484,7.4,9
tt2813906,6.7,286
tt2813968,4.9,15
tt2814136,4.8,57
tt2814178,9.1,23
tt2814362,2.1,4424
tt2814628,6.0,143
tt2814874,4.3,693
tt2815072,4.5,4238
tt2815138,4.3,263
tt2815720,4.9,227
tt2815762,6.4,10
tt2815842,4.8,80
tt2815902,6.1,6499
tt2815922,3.3,40
tt2815966,5.1,1030
tt2816046,7.1,22
tt2816740,6.8,394
tt2816776,6.0,179
tt2816800,3.4,129
tt2817548,3.6,70
tt2818178,5.8,4044
tt2818252,5.5,659
tt2818654,6.8,5421
tt2819130,5.3,1005
tt2819266,7.4,23
tt2819446,4.5,203
tt2819610,7.8,9
tt2819802,7.5,12
tt2820006,5.9,56
tt2820008,4.4,3081
tt2820226,7.2,352
tt2820314,5.5,51
tt2820346,7.6,108
tt2820468,6.1,29
tt2820578,2.8,143
tt2820852,7.1,414794
tt2820954,5.5,51
tt2821088,6.1,3747
tt2821318,4.9,12
tt2821340,8.3,17
tt2821444,5.9,40
tt2821648,6.5,41
tt2821784,5.4,210
tt2821832,3.5,510
tt2822280,4.8,223
tt2822400,6.9,2122
tt2822578,5.4,1759
tt2822672,5.9,5993
tt2822742,5.9,2632
tt2822864,5.2,1231
tt2822960,2.1,29
tt2823054,6.0,95235
tt2823386,8.1,31
tt2823518,6.6,126
tt2823574,4.6,1264
tt2823886,3.8,128
tt2824006,5.1,119
tt2824852,4.8,1690
tt2825120,5.7,1669
tt2825230,6.2,3440
tt2825240,3.1,473
tt2825466,5.3,16
tt2825596,4.9,679
tt2825728,7.7,10
tt2825774,3.5,135
tt2825924,4.8,1039
tt2826008,8.2,8
tt2826352,5.6,16
tt2826634,6.5,47
tt2826636,9.2,18
tt2827058,3.6,240
tt2827192,5.7,352
tt2827256,4.1,52
tt2827688,6.0,100
tt2827856,9.6,9
tt2828022,2.3,150
tt2828140,6.9,46
tt2828148,5.9,65
tt2828310,7.6,94
tt2828344,4.4,41
tt2828546,4.4,39
tt2828840,6.7,1256
tt2828884,5.8,1091
tt2828954,5.0,2604
tt2828996,4.7,23433
tt2829242,4.1,90
tt2829268,3.8,16
tt2829310,7.8,7
tt2829458,6.5,808
tt2831038,4.8,76
tt2831118,2.4,156
tt2831326,8.6,18
tt2831336,6.9,13
tt2831364,4.5,57
tt2831374,4.4,33
tt2831404,6.0,3838
tt2831438,6.4,21
tt2831568,5.6,1566
tt2832312,6.5,60
tt2832422,6.2,410
tt2832470,6.8,26732
tt2832482,5.7,204
tt2833074,7.4,1597
tt28330796,8.2,5
tt2833580,2.9,284
tt2833598,5.5,186
tt2834762,4.8,7
tt2834832,7.1,8
tt28352066,5.8,140
tt2835334,5.7,51
tt2835536,5.4,224
tt2835548,6.2,2865
tt2835556,6.8,84
tt2835658,3.8,175
tt2836138,7.4,39
tt2836166,4.7,1198
tt2836202,5.5,1656
tt2836260,4.7,994
tt2836364,6.5,703
tt2836370,3.6,247
tt2836434,5.3,1102
tt2836628,5.1,1536
tt2837194,4.1,340
tt2837296,5.1,669
tt2837336,4.3,3916
tt2837550,7.6,12
tt2837574,6.7,49611
tt2837596,5.5,217
tt2837602,2.4,147
tt2837654,8.0,12
tt2837694,6.4,162
tt2838024,8.1,60
tt2838568,6.0,835
tt2838622,5.1,23
tt2838638,4.8,30
tt2839196,6.8,25
tt2839312,4.2,355
tt2839540,4.4,206
tt2841424,4.8,162
tt2841572,7.2,1881
tt2841988,4.2,57
tt2842732,5.7,175
tt2842842,8.5,14
tt2842938,4.5,106
tt2843344,6.5,1069
tt2843372,4.8,92
tt2843436,5.5,25
tt28441988,9.3,9
tt2844554,7.5,40
tt2844682,4.5,12
tt2844798,6.8,17075
tt2844994,6.2,691
tt2845434,8.2,9
tt2845578,3.9,795
tt2845780,8.3,869
tt2845790,5.8,19
tt2846008,6.4,312
tt2846474,8.3,14
tt2846886,4.9,12
tt2846908,5.7,13
tt2846938,4.7,672
tt2846972,6.3,1202
tt2846996,6.5,906
tt2847238,5.4,366
tt2847412,7.4,8
tt2847438,6.1,2125
tt2847520,4.4,205
tt2847534,8.9,13
tt2847564,6.1,25
tt2848032,4.9,20
tt2848070,5.9,349
tt2848222,5.0,131
tt2848252,5.1,274
tt2848292,6.4,170422
tt2848324,6.2,2724
tt2848500,5.3,45
tt2848876,7.4,5448
tt2848896,6.0,35
tt2849348,5.5,138
tt2849498,5.9,670
tt2849550,5.6,49
tt2849634,4.4,50
tt2850272,6.5,6656
tt2850304,3.9,464
tt2850386,6.9,53011
tt2850480,6.3,778
tt2851296,7.1,532
tt2851298,5.4,172
tt2851314,5.0,333
tt2852070,5.9,94
tt2852316,5.7,54
tt2852376,6.8,5387
tt2852394,6.4,595
tt2852400,7.1,12893
tt2852406,7.5,15493
tt2852432,7.5,2289
tt2852458,6.9,15914
tt2852500,4.7,248
tt2853182,4.3,1185
tt2853614,6.4,5385
tt2854394,3.3,3785
tt2854692,3.6,207
tt2854876,4.4,143
tt2854894,5.5,1658
tt2854926,6.5,146768
tt2854990,4.0,95
tt2855156,6.9,13
tt2855236,3.4,45
tt2855376,6.5,29
tt2855648,7.6,25360
tt2855724,4.0,224
tt2856578,4.5,77
tt2856674,5.1,2250
tt2856830,6.8,56
tt2856896,5.3,839
tt2857048,5.2,153
tt2857196,8.8,91
tt2857348,6.4,26
tt2857458,6.4,2283
tt2857720,2.8,113
tt2858034,5.2,70
tt2858100,5.3,65
tt2859350,6.1,82
tt2860276,6.5,184
tt2860430,7.4,45
tt2860592,3.6,187
tt2860720,7.0,763
tt2861132,6.0,10
tt2861362,6.0,13
tt2861478,4.8,264
tt2861518,3.0,115
tt2861532,7.4,5164
tt2861636,7.5,21
tt2861830,5.9,130
tt2862288,6.9,119
tt2864930,5.7,100
tt2865074,7.2,7055
tt2865120,5.5,11797
tt2865558,5.7,1026
tt2865618,7.2,393
tt2865802,5.5,194
tt2865984,6.2,8
tt2866346,6.8,595
tt2866360,7.2,146058
tt2866396,5.4,9
tt2866674,6.3,28
tt2866676,6.3,741
tt2866708,5.9,5569
tt2866824,6.5,1534
tt2867090,6.4,28
tt2869728,5.9,63088
tt2869762,3.7,241
tt2869794,3.6,311
tt2870406,4.4,254
tt2870612,6.2,111779
tt2870708,6.6,39089
tt2870756,6.5,70884
tt2870808,6.2,9233
tt2871058,4.5,29
tt2871116,6.6,792
tt2871256,4.5,1121
tt2871648,7.1,23
tt2871776,3.7,200
tt2872380,7.7,26
tt2872462,6.7,28753
tt2872518,6.3,39170
tt2872718,7.8,604692
tt2872724,4.8,4592
tt2872732,6.4,534387
tt2872750,7.3,43437
tt2872810,4.6,2015
tt2872880,5.8,66
tt2872902,2.5,125
tt2873214,5.5,2212
tt2873280,5.4,203
tt2873282,6.6,201589
tt2875848,6.9,38
tt2875926,7.0,2529
tt2875950,4.4,36
tt2875968,8.6,20
tt2876102,5.1,160
tt2876358,6.0,166
tt2876428,7.6,2998
tt2876446,5.7,17
tt2876782,6.7,8
tt2876834,5.8,493
tt2877022,6.3,29
tt2877192,6.1,197
tt2878060,7.8,96
tt2878484,6.3,8
tt2878574,6.6,85
tt2879028,5.2,482
tt2879218,7.7,12
tt2879386,6.6,11
tt2879794,6.5,18
tt2880148,6.8,137
tt2880664,3.8,1499
tt2881698,5.1,4955
tt2882156,3.7,122
tt2882328,7.9,23514
tt2882426,4.8,64
tt2882710,5.0,37
tt2882850,5.1,657
tt2882854,3.4,664
tt2882912,5.7,144
tt2883218,7.1,463
tt2883352,4.7,2843
tt2883434,6.6,13884
tt2883448,6.0,1288
tt2883512,7.3,231763
tt2883624,5.0,26
tt2883776,5.6,11
tt2883866,8.4,9
tt2884018,6.6,59512
tt2884186,6.1,286
tt2884206,7.3,133623
tt2884308,5.6,358
tt2884576,7.7,37
tt2885296,7.1,55
tt2885364,5.1,12849
tt2885536,4.8,44
tt2885628,5.6,5246
tt2886632,7.5,2510
tt2886714,7.7,61
tt2886718,4.6,46
tt2886732,3.2,90
tt2886926,7.3,1820
tt2887084,4.0,105
tt2887322,5.5,2170
tt2887840,4.7,631
tt2887966,7.1,46
tt2888046,7.0,60205
tt2888068,2.5,245
tt2888480,4.4,102
tt2889112,6.7,439
tt2889716,6.9,306
tt2889738,5.2,25
tt2890140,7.0,164
tt2890572,6.9,97
tt2890588,5.4,17
tt2890616,2.5,148
tt2891070,6.8,3523
tt2891174,7.1,38253
tt2891234,4.4,648
tt2891774,6.6,57
tt2891932,5.1,107
tt2893490,5.5,7997
tt2893780,5.4,1751
tt2894338,5.2,29
tt2894410,6.9,21
tt2894416,8.9,95
tt2895692,8.1,106
tt2896036,7.0,6589
tt2896502,5.5,47
tt2897368,3.7,17
tt2898484,8.3,15
tt2898632,7.1,41
tt2898670,5.8,23
tt2898904,2.1,215
tt2899120,5.2,413
tt2899768,5.1,442
tt2900182,5.1,60
tt2900624,5.2,12369
tt2900822,4.7,3085
tt2901396,6.5,47
tt2901516,4.7,212
tt2901548,5.7,1114
tt2901690,5.4,88
tt2901736,7.2,4997
tt2901796,7.2,89
tt2901896,4.7,593
tt2902126,6.5,167
tt2902898,6.0,1700
tt2902906,5.6,7
tt2903046,6.0,22
tt2903076,6.0,19
tt2903186,6.0,590
tt2903370,5.8,247
tt2903488,8.6,22
tt2903538,6.3,87
tt2903560,6.2,22
tt2903902,1.2,203
tt2904670,5.7,615
tt2904798,3.8,281
tt2905082,4.6,1454
tt2905422,5.0,454
tt2905606,7.3,831
tt2905674,3.0,2365
tt2905772,7.7,10601
tt2905838,5.6,26100
tt2905856,5.6,298
tt2906276,7.3,71
tt2907596,3.6,148
tt2907640,6.1,1659
tt2907898,6.6,244
tt2908090,2.9,492
tt2908228,6.2,5931
tt2908352,6.7,13
tt2908446,6.2,255128
tt2908856,6.4,10026
tt2908876,6.7,43
tt2909008,5.4,193
tt2909116,6.6,6228
tt2909124,3.0,1092
tt2909156,6.3,18
tt2909196,4.4,152
tt2909476,4.3,1515
tt2909482,1.3,199
tt2909724,6.2,287
tt2909748,5.2,286
tt2909904,4.7,114
tt2909932,2.4,420
tt2909966,4.5,239
tt2910188,7.5,35
tt2910274,6.7,26336
tt2910342,5.6,965
tt2910508,4.3,3454
tt2910520,6.0,526
tt2910814,6.0,69273
tt2910888,5.0,134
tt2910904,7.0,65383
tt2910992,6.0,106
tt2911214,7.3,428
tt2911342,6.2,3388
tt2911666,7.4,739194
tt2911668,5.6,11093
tt2911674,5.2,4883
tt2911900,8.0,82
tt2911996,6.4,78
tt2912120,6.5,909
tt2912144,7.2,1212
tt2912776,6.0,204
tt2912974,4.6,836
tt2913562,4.7,427
tt2913916,7.5,58
tt2913948,7.1,27
tt2914020,3.7,477
tt2914110,6.0,156
tt2914386,6.8,113
tt2914740,5.0,2668
tt2914760,6.8,118
tt2914838,5.9,2896
tt2914892,4.6,1366
tt2915160,7.1,2259
tt2915200,8.1,20
tt2915262,8.0,13
tt2915412,7.4,64
tt2915500,4.2,173
tt2916324,2.2,1107
tt2916416,6.1,1593
tt2916510,5.9,533
tt2916786,7.7,528
tt2916954,8.8,18
tt2917290,7.9,25
tt2917336,5.1,2149
tt2917376,7.9,403
tt2917378,5.1,69
tt2917388,6.1,21688
tt2917484,3.4,442
tt2917494,4.3,84
tt2917566,6.4,83
tt2917574,7.6,22
tt2917646,6.4,991
tt2917916,6.8,464
tt2918114,3.7,17
tt2918226,8.5,15
tt2918436,5.2,46169
tt2918606,5.4,6154
tt2918608,6.4,271
tt2918984,5.5,99
tt2918988,6.6,3203
tt2919200,4.9,24
tt2920070,7.2,32
tt2920294,3.6,211
tt2920324,3.0,34
tt2920330,3.7,88
tt2920656,5.4,40
tt2920782,7.1,12
tt2920808,6.1,12410
tt2920818,7.5,145
tt2921178,3.0,76
tt2921338,2.9,269
tt2922440,6.6,1593
tt2922590,6.1,1173
tt2922610,6.8,15
tt2922690,5.7,135
tt2922724,6.6,324
tt2923088,4.9,4904
tt2923256,3.2,194
tt2923316,5.0,17555
tt2923652,6.1,938
tt2923780,5.2,471
tt2923834,4.2,2286
tt2923838,6.6,31
tt2923936,3.4,698
tt2924336,7.1,1715
tt2924352,3.0,757
tt2924392,4.4,3766
tt2924442,4.4,3750
tt2924472,7.9,7843
tt2924478,3.3,320
tt2924590,6.3,2437
tt2925278,4.9,52
tt2925290,3.8,103
tt2925372,7.4,10
tt2925410,3.9,123
tt2925664,4.9,113
tt2925768,6.2,1854
tt2925892,7.4,13
tt2925942,6.8,102
tt2926068,8.0,11989
tt2926238,5.6,237
tt2926364,6.7,10
tt2926400,6.0,43
tt2926810,5.4,9148
tt2926924,4.1,211
tt2926926,3.8,65
tt2927046,6.4,39
tt2927068,5.3,425
tt2927084,4.8,194
tt2927086,5.0,156
tt2927212,5.9,2047
tt2927606,7.2,25
tt2927664,2.9,83
tt2928084,5.9,459
tt2928840,4.8,239
tt2928904,4.7,41
tt2929068,4.3,8
tt2929652,5.3,3806
tt2929690,7.2,4106
tt2929890,6.1,1867
tt2930144,5.1,195
tt2930426,4.7,56
tt2930668,6.4,27
tt2930828,3.8,34
tt2930988,7.2,144
tt2931140,6.1,999
tt2931148,2.4,205
tt2931376,2.7,1487
tt2931404,6.8,9
tt2932498,4.0,135
tt2932536,5.6,60923
tt2932606,7.4,764
tt2932828,8.2,100
tt2933004,5.4,1661
tt2933474,4.1,10827
tt2933544,6.2,11224
tt2933580,5.5,16
tt2933632,7.2,88
tt2933700,7.2,76
tt2933960,8.3,16
tt2933968,5.7,89
tt2933986,6.8,59
tt2934122,8.8,13
tt2934218,6.6,182
tt2934340,5.0,127
tt2934344,5.6,85
tt2934404,5.4,785
tt2934408,5.1,29
tt2934568,6.4,583
tt2934686,6.0,207
tt2934696,6.5,74
tt2935198,2.8,62
tt2935390,3.6,4480
tt2935416,5.9,77
tt2935476,7.1,53731
tt2935510,6.5,260518
tt2935516,6.5,464
tt2935564,7.1,12251
tt2935622,5.9,36131
tt2935888,2.1,389
tt2935986,5.3,885
tt2936024,5.2,255
tt2936180,7.2,8810
tt2936256,7.7,8
tt2936296,5.2,55
tt2936390,4.9,3520
tt2936408,6.0,10
tt2936470,6.1,908
tt2936856,6.7,129
tt2936864,6.3,220
tt2936884,6.3,3632
tt2936938,6.2,454
tt2936978,6.8,710
tt2937158,7.2,504
tt2937254,4.3,1592
tt2937366,5.7,23260
tt2937696,6.9,58631
tt2937820,5.4,142
tt2937898,7.0,77621
tt2938066,6.1,203
tt2938230,3.1,306
tt2938412,7.0,22
tt2938464,4.0,908
tt2938956,5.2,44853
tt2939114,4.7,266
tt2939450,4.8,33
tt2940080,6.3,42
tt2940280,3.8,558
tt2940482,2.9,678
tt2941168,7.3,56
tt2941258,2.5,183
tt2941260,6.6,528
tt2941396,5.4,377
tt2942016,5.8,1619
tt2942196,4.3,318
tt2942512,6.7,1415
tt2942522,6.4,6562
tt2942620,3.1,1005
tt2943178,5.5,4235
tt2943186,6.1,18
tt2943352,6.4,3136
tt2943556,5.9,46
tt2943910,5.2,220
tt2943950,7.0,21
tt2943990,7.2,41
tt2944198,6.0,24201
tt2944404,4.8,85
tt2944424,3.3,238
tt2944508,7.1,18
tt2945076,8.5,12
tt2945250,5.5,49
tt2945296,4.1,17
tt2945504,5.6,79
tt2945796,4.9,2117
tt2945892,5.4,298
tt2945970,7.0,115
tt2946050,4.9,245
tt2946436,4.7,85
tt2946468,5.5,41
tt2946498,3.6,1373
tt2946542,6.9,74
tt2946582,6.1,1750
tt2946762,6.4,305
tt2946814,7.6,67
tt2946858,3.2,195
tt2947064,6.4,100
tt2947308,5.2,50
tt2947314,6.3,32
tt2947556,4.1,751
tt2947742,5.0,690
tt2947832,6.4,6818
tt2948078,4.0,3872
tt2948160,4.3,5254
tt2948166,7.1,1457
tt2948266,5.4,1489
tt2948356,8.0,546370
tt2948372,8.0,379825
tt2948426,4.1,220
tt2948472,6.6,2997
tt2948530,4.0,675
tt2948566,3.5,1733
tt2948606,3.0,201
tt2948652,7.0,77
tt2948712,4.7,2531
tt2948790,5.1,14673
tt2948840,6.0,8881
tt2949196,4.4,909
tt2949504,5.2,10
tt2949508,2.9,251
tt2949588,6.9,71
tt2949596,5.7,34
tt2949614,3.7,376
tt2949626,5.1,1970
tt2949636,6.6,72
tt2949890,5.4,244
tt2950052,6.1,4368
tt2950236,6.1,2166
tt2950242,5.7,277
tt2950330,5.4,1470
tt2950418,7.4,8211
tt2950510,5.2,81
tt2950616,6.8,382
tt2950680,6.2,339
tt2950844,4.6,10
tt2950996,3.7,419
tt2951022,7.6,9
tt2951040,5.8,49
tt2951260,6.5,8
tt2951396,3.4,378
tt2951576,3.9,767
tt2951810,6.8,42
tt2951834,4.3,258
tt2952076,7.1,91
tt2952488,3.6,27
tt2952490,7.0,104
tt2952602,6.4,11963
tt2952634,7.0,754
tt2952984,4.2,7
